E25	REOPEN	3	The second mechanism the clause demanded has shipped: src/sim/field.rs:1263-1290 says `next` holds only the solved subset and is merged into the live map, with apply_sky_to walking the full column but reading old-map attenuation and writing only inside the subset — the clone per sleeping tile is gone.
E26	HOLDS	3	src/sim/player.rs:3310-3329 face_toward still rays to the first blocking cell, with the sealed-pocket failure recorded; spoil must still be displaced rather than deleted.
E27	HOLDS	3	src/sim/load.rs:1567-1578 still runs the bounded downward cover probe (MAX_COVER_PROBE) with the one-row version recorded as too narrow.
E28	HOLDS	3	src/sim/plant.rs:6144-6151 still covers RootTip in the stale-limit retirement branch, and the named guard test lives at plant.rs:20045.
E29	HOLDS	3	src/sim/creature.rs:8618 reverse_rule defaults to Flip with Back kept only as the priced alternative (creature.rs:8736 backed_out_body), exactly as the measurement concluded.
E30	HOLDS	3	src/sim/structural.rs:563-566 still records the 4,456/6,556 ms measurement and judges each cell once, on the tick its distance settles or worsens.
E31	HOLDS	2	Nothing has been built (Reports/README.md:1861 still lists ecological-lod-design as a recommendation) and the rejection is arithmetic — a continuous model recovers a 1e-18 predator — so integer quantization of off-camera populations remains the answer.
E32	HOLDS	3	src/sim/rigid.rs:1919-1944 mine_swept still cuts the capsule swept from the previous bite, with the scallop-height failure recorded in its own doc.
E33	HOLDS	3	The heightfield body representation it names as the recorded answer shipped and is live (src/sim/liquid.rs LiquidBody, promoted via src/sim/world.rs:5723), and the per-cell "am I at a free surface" argument is structural.
E34	HOLDS	3	src/sim/player.rs:3148-3153 still gates the dislodge pass on `in_the_open` with the 1,235-vs-429 measurement in place; roots are still climbable tissue grown through soil.
E35	HOLDS	3	src/sim/plant.rs break_buds bounds frontier by income (`supportable = (surplus / step_cost).floor().min(max_active_tips)`, plant.rs:9142), with the concurrency cap only a rate limit on top.
E36	HOLDS	2	Neither soft option nor the necrosis counter is built (src/sim/organism.rs:7604 records anoxia_ticks as still unadded), and the rejection rests on a modelling contradiction — reduced absorb has no oxygen story — that nothing in the tree has changed.
E37	HOLDS	3	Both stored-history answers still ship: src/sim/world.rs:7685 freeze_underground_map (one bit per cell, genesis flood fill) and src/render.rs:180 SKY_VIEW_RAYS beside the seeded propagation.
E38	HOLDS	3	src/sim/structural.rs (compute_world_distances, ~:3958) still reads off-world as BEDROCK with the six-failing-tests account in its comment; Cell::OUT_OF_BOUNDS convention unchanged.
E39	HOLDS	3	The palettes still carry per-cell shade jitter (multi-entry palettes drawn per cell, e.g. src/sim/rigid.rs:1737), which is the condition the clause names, and reconstruction from cell state is what the renderer still does.
E40	HOLDS	2	crush_in_place now draws the joint fabric (src/sim/structural.rs:1901 reveal_joints) rather than a star, but the multi-origin rejection survives and is reinforced there — structural.rs:2053 "every new origin drew a new star, which is how one severed island manufactured the next" — and the owner's criss-cross verdict is still quoted at :2648.
